date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:34:12	94365/94365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:11%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1000x1000.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1000x10008c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:15%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1000x1000.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1000x10008c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:16	121668/121668	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:13%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1445x.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/2_ring-pink_1445x8c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:18%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1445x.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1445x8c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:18	42484/42484	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:18%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1000x1000.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1000x10008c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:19%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1000x1000.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1000x10008c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:19	50701/50701	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:19%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1445x.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/5_770b56a3-d4cb-4e00-bc89-6016df6f976a_1445x8c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:21%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1445x.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1445x8c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:21	140556/140556	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:21%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1000x1000.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1000x10008c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:22	0/-1	---M--	301	error ('')			https://tymobeauty.com/collections/volumizer	C:/Users/radou/Desktop/tymobeauty.com/tymobeauty.com/collections/volumizer.306.delayed	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:24%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/1_bb64bdf2-b6bc-43ff-84c4-332e55b40d64_1200x1200.jpg?v=1620631248	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/1_bb64bdf2-b6bc-43ff-84c4-332e55b40d64_1200x120065be.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ionic)
08:34:25	191815/191815	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:22%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1445x.jpg?v=1652240391	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/4_9cb211a4-21e1-4540-8c6f-c7d041b3021a_1445x8c37.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:26%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/2_83ba8d34-c21d-490f-9527-a5c31c758b95_1200x1200.jpg?v=1620631248	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/2_83ba8d34-c21d-490f-9527-a5c31c758b95_1200x120065be.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ionic)
08:34:26	50660/50660	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:26%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/1_bb64bdf2-b6bc-43ff-84c4-332e55b40d64_1200x1200.jpg?v=1620631248	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/1_bb64bdf2-b6bc-43ff-84c4-332e55b40d64_1200x120065be.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ionic)
